foreign_table,rel,primary_table,no,fk_column_name,join,pk_column_name,fk_constraint_name
dbo.BulkEmailSplitTarget,>-,dbo.BulkEmailSplit,1,BulkEmailSplitId, = ,Id,FKUqjZlvtLAP13NTS26Cb84tYSknI
dbo.BulkEmailSplitTarget,>-,dbo.Contact,1,ContactId, = ,Id,FKD5Za35tBNNELMx1NkVhUMoSac
dbo.BulkEmailSubscription,>-,dbo.BulkEmailSubsStatus,1,BulkEmailSubsStatusId, = ,Id,FKIaby0zaF3fB2u0EEwcVbkO2Ytqg
dbo.BulkEmailSubscription,>-,dbo.BulkEmailType,1,BulkEmailTypeId, = ,Id,FKuw7am4oBidxda9bBQQC5bru6jE
dbo.BulkEmailSubscription,>-,dbo.Contact,1,ContactId, = ,Id,FKehxx5oi9HMNddnycjC8khYmykfw
dbo.BulkEmailTag,>-,dbo.TagType,1,TypeId, = ,Id,FKbR6FseFC2OAjB8u816refMCO8
dbo.BulkEmailTarget,>-,dbo.BulkEmail,1,BulkEmailId, = ,Id,FKLzU1TRGs8Se2apMohVvQgignpLc
dbo.BulkEmailTarget,>-,dbo.BulkEmailResponse,1,BulkEmailResponseId, = ,Id,FKrZUWqHVdr4eJz0pwh03rsJU
dbo.BulkEmailTarget,>-,dbo.Contact,1,ContactId, = ,Id,FKmGZMHPCBhe0VHNJRHsFOzcLEZE
dbo.Calendar,>-,dbo.Calendar,1,ParentId, = ,Id,FKlDpjRaZ4PiqfueJV0efeKzb3Sss
dbo.Calendar,>-,dbo.Contact,1,ContactId, = ,Id,FKDEAdzTZ1Xwgnn58fZF8J0IcKE
dbo.Calendar,>-,dbo.SysAdminUnit,1,UserId, = ,Id,FK9cNbR93ij4GVcE6EtYUbHDMDsLY
dbo.Calendar,>-,dbo.TimeZone,1,TimeZoneId, = ,Id,FKrvZREttS0QHX5euB93wH7QVYQDc
dbo.Call,>-,dbo.Account,1,AccountId, = ,Id,FK7wVr8wo6jIqvmzfRWDc9wXms
dbo.Call,>-,dbo.Activity,1,ActivityId, = ,Id,FKY44VHezt11QGMTWVytcGgrK7FzA
dbo.Call,>-,dbo.ActivityResult,1,ResultId, = ,Id,FKfMQ7GKfhgr5p6Hk0pm5D1sNgu8
dbo.Call,>-,dbo.CallDirection,1,DirectionId, = ,Id,FKP2rvSWVLbVhiWA5D8uQ4KPJR2A
dbo.Call,>-,dbo.Case,1,CaseId, = ,Id,FKNBldW3s3xdrBSDNnsFm3Xw5BtM
dbo.Call,>-,dbo.Contact,1,ContactId, = ,Id,FKNxi3qAp8wKbH2dJynE1J4kQ38p0
dbo.Call,>-,dbo.Lead,1,LeadId, = ,Id,FKoTOMnn6o8VKfJiT1n8AAhdOD8FI
dbo.Call,>-,dbo.Opportunity,1,OpportunityId, = ,Id,FK7cEgOPYv7TM0o8WCztMcVqacY8c
dbo.Call,>-,dbo.Order,1,OrderId, = ,Id,FKSrHAhxotDpOAJTRSxt5QqDGpaUM
dbo.CallDirection,>-,dbo.SysImage,1,ImageId, = ,Id,FKwfnRmsw4ua7iQtgL2GtWzJQslo
dbo.CallFile,>-,dbo.Call,1,CallId, = ,Id,FKGVF9OC2oKeyytCLILWI5pmrYkn8
dbo.CallFile,>-,dbo.Contact,1,LockedById, = ,Id,FKxpGjdsp1H3ftynVNmeVK8D7bUA
dbo.CallFile,>-,dbo.FileType,1,TypeId, = ,Id,FKehxtGTAxJTiRxXmtDn9xKhBkBbE
dbo.CallFolder,>-,dbo.CallFolder,1,ParentId, = ,Id,FK6SZi1LqFrnS453MmklhItQgzgq8
dbo.CallFolder,>-,dbo.FolderType,1,FolderTypeId, = ,Id,FK1AVYMDHyTtX96DzIDjEsLBmM3sw
dbo.CallInFolder,>-,dbo.Call,1,CallId, = ,Id,FK1xcruPvdzfLwL8KyiGF2DDR7o
dbo.CallInFolder,>-,dbo.CallFolder,1,FolderId, = ,Id,FKaaBW4BpfVkOwnaXhNfcGWDA6UQ
dbo.CallInTag,>-,dbo.Call,1,EntityId, = ,Id,FKm54JMFUKbDAa2AWIUeiXOFAsOE8
dbo.CallInTag,>-,dbo.CallTag,1,TagId, = ,Id,FKBMEDJmS2VzMOkMbukuCRPWo4f8
dbo.CallTag,>-,dbo.TagType,1,TypeId, = ,Id,FKOmvReWTxi2oqw6LxLJAWHX5lz24
dbo.Campaign,>-,dbo.CampaignScheduledMode,1,ScheduledStartModeId, = ,Id,FKjvrTx5wB404rx4mKU8FPsDxk5U0
dbo.Campaign,>-,dbo.CampaignScheduledMode,1,ScheduledStopModeId, = ,Id,FKehkrgv0giMVl96U5RMX4KlK8
dbo.Campaign,>-,dbo.CampaignStatus,1,CampaignStatusId, = ,Id,FKyTVdvdq1FOT2v1xrZSY5QMFJE
dbo.Campaign,>-,dbo.CampaignType,1,TypeId, = ,Id,FKz61f8nJfRYCfN3jYv6CL8WOIb0I
dbo.Campaign,>-,dbo.Contact,1,OwnerId, = ,Id,FK0dIuly2u9hURhe40fYhfTeLzE
dbo.Campaign,>-,dbo.SegmentStatus,1,SegmentsStatusId, = ,Id,FKx8pBhjeIrjvQMMHuPiZHMbcvv6I
dbo.CampaignFile,>-,dbo.Campaign,1,CampaignId, = ,Id,FKuIwXrKPi5cllkDqUFndGQYCtE
dbo.CampaignFile,>-,dbo.Contact,1,LockedById, = ,Id,FKTYIhcZKEYNqTwwCMTkEF114gHk
dbo.CampaignFile,>-,dbo.FileType,1,TypeId, = ,Id,FKCglm2yR6UTHoQ3QxPkzujNxAfzE
dbo.CampaignFilter,>-,dbo.CampaignStepType,1,StepTypeId, = ,Id,FKeFT2qDHgWyAm8Tt6ONf8kEmM8zc
dbo.CampaignFolder,>-,dbo.CampaignFolder,1,ParentId, = ,Id,FKgkLUMb9FTWh3rOYMagwrjAbsdE
dbo.CampaignFolder,>-,dbo.FolderType,1,FolderTypeId, = ,Id,FKrGdZ3dLG76rBXS1xZH0CO3zdrzE
dbo.CampaignInFolder,>-,dbo.Campaign,1,CampaignId, = ,Id,FKHrcIJcoc3jKKk9MtPOfD9w8BAhw
dbo.CampaignInFolder,>-,dbo.CampaignFolder,1,FolderId, = ,Id,FKszku2v9ulaBF5Wcl0T1fQzErc
dbo.CampaignInTag,>-,dbo.Campaign,1,EntityId, = ,Id,FKmrbcbkgwjkzJgWu7BPhf1GjZdbs
dbo.CampaignInTag,>-,dbo.CampaignTag,1,TagId, = ,Id,FKPQQB6WXngZAMlylmXgFQwAYy0
dbo.CampaignItem,>-,dbo.Campaign,1,CampaignId, = ,Id,FKGpKgERJaTCx0loqXMFBd2CtkUA
dbo.CampaignLog,>-,dbo.Campaign,1,CampaignId, = ,Id,FKuglhO8ZOaFhDalfC5yPCyMsQ8dA
dbo.CampaignLog,>-,dbo.CampaignItem,1,CampaignItemId, = ,Id,FK68bYee93jU9Un2rdEPdi3SxLnM
dbo.CampaignLog,>-,dbo.CampaignLogItemType,1,ActionId, = ,Id,FKm4dd40R0OZgIsPM76IvjDCZOLag
dbo.CampaignLog,>-,dbo.CampaignLogStatus,1,StatusId, = ,Id,FKviJelxUQvbS9SfirKu2ssg97c
dbo.CampaignParticipant,>-,dbo.Campaign,1,CampaignId, = ,Id,FKJ5Hi3zwfoK1PQY2613RKyoZdFY8
dbo.CampaignParticipant,>-,dbo.CampaignItem,1,CampaignItemId, = ,Id,FKCSUefC3Uz5TR0CaUfh2ZgLn3L0
dbo.CampaignParticipant,>-,dbo.CmpgnParticipantStatus,1,StatusId, = ,Id,FKNjDwOQL0uYMI16ZgPP79jnzvvkg
dbo.CampaignParticipant,>-,dbo.Contact,1,ContactId, = ,Id,FKFNB9EcZT0VlNEetluBxm1q6V7bY
dbo.CampaignParticipantOp,>-,dbo.Campaign,1,CampaignId, = ,Id,FKtKzsEqF5uqkJUhxyWRKlla4CRY
dbo.CampaignParticipantOp,>-,dbo.CampaignItem,1,CampaignItemId, = ,Id,FKYBQ7UHDaVybEIc8bvKW0SbptU
dbo.CampaignParticipantOp,>-,dbo.CampaignItem,1,InitialCampaignItemId, = ,Id,FKmiYSjBGWMkzm2maeaEwua9EI4
dbo.CampaignParticipantOp,>-,dbo.CampaignParticipant,1,CampaignParticipantId, = ,Id,FKWy2v7pYJUP6alnS2ce4KUqTDNtM
dbo.CampaignParticipantOp,>-,dbo.CmpgnParticipantStatus,1,StatusId, = ,Id,FK68ajy2VrIo8ieZ3RhRWFEGM
dbo.CampaignParticipantOp,>-,dbo.Contact,1,ContactId, = ,Id,FKFeSC2Ik1X8iUPYhhsIfiIJKjTk0
dbo.CampaignPlanner,>-,dbo.Brand,1,BrandId, = ,Id,FKVr3MEYNMncjUUObsP8IAKjSWZ8
dbo.CampaignPlanner,>-,dbo.CampaignPlannerStatus,1,StatusId, = ,Id,FK9C5OXWhdVlBQMBSpwoYjoujNk
dbo.CampaignPlanner,>-,dbo.CampaignPlannerType,1,TypeId, = ,Id,FKvpVThZXSSQA53I0yKkA8lNs3I
dbo.CampaignPlanner,>-,dbo.Contact,1,OwnerId, = ,Id,FK5W79pbNqmTh0vwbnrZglKud5qWo
dbo.CampaignPlanner,>-,dbo.Currency,1,CurrencyId, = ,Id,FKeQ6FbHX4q4U4S39Om2bHpCZ9Qs
dbo.CampaignPlannerFile,>-,dbo.CampaignPlanner,1,CampaignPlannerId, = ,Id,FKHzqvom44PWAJxjBpeDZMViQk
dbo.CampaignPlannerFile,>-,dbo.Contact,1,LockedById, = ,Id,FKOJ3GqcBmSWIvl6UEp1PlsraoSY
dbo.CampaignPlannerFile,>-,dbo.FileType,1,TypeId, = ,Id,FKD3mwyTH1u9jiZtvhKu1CPA5E
dbo.CampaignPlannerFolder,>-,dbo.CampaignPlannerFolder,1,ParentId, = ,Id,FKwCADQj9fh5jGKuszoEtNdR3iE
dbo.CampaignPlannerFolder,>-,dbo.FolderType,1,FolderTypeId, = ,Id,FKtJpMqYhNwU6kchhnudu3pTuE
dbo.CampaignPlannerInFolder,>-,dbo.CampaignPlanner,1,CampaignPlannerId, = ,Id,FK0QI8wwVUJFp7Dg4ty2Vuatz8ZPA
dbo.CampaignPlannerInFolder,>-,dbo.CampaignPlannerFolder,1,FolderId, = ,Id,FK1EcYOAG5MXZW8my7I8a6y111sg
dbo.CampaignPlannerInTag,>-,dbo.CampaignPlanner,1,EntityId, = ,Id,FKaMBHDyQiF6IFhEPIk9lw3sqLPpk
dbo.CampaignPlannerInTag,>-,dbo.CampaignPlannerTag,1,TagId, = ,Id,FKQ4j7gypzlBoJnDWOE9q7stqs234
dbo.CampaignPlannerTag,>-,dbo.TagType,1,TypeId, = ,Id,FKksumQDDEohYsfT4mtb89fw9uOA
dbo.CampaignQueue,>-,dbo.CampaignItem,1,CampaignItemId, = ,Id,FK0Tk7Vzkri0Oam6le0fa69S7dM
dbo.CampaignQueue,>-,dbo.CampaignParticipant,1,CampaignParticipantId, = ,Id,FKQnRIvLTmFihFaVWC4NYXZne9jXA
dbo.CampaignQueue,>-,dbo.Contact,1,ContactId, = ,Id,FKbewEpHv1Y19RLvYH4B279rO5DgY
dbo.CampaignSegment,>-,dbo.Campaign,1,CampaignId, = ,Id,FKjxw3N3OQVU7GIZtyZisLAQeABpo
dbo.CampaignSegment,>-,dbo.ContactFolder,1,SegmentId, = ,Id,FKYvLYeDNCtvHkVDcqSuZhexRJho
dbo.CampaignSegment,>-,dbo.SegmentStatus,1,StateId, = ,Id,FKdy58O3YupqnQXkeUbhrnyILC4Jw
dbo.CampaignSignal,>-,dbo.CampaignItem,1,CampaignItemId, = ,Id,FKjEITbnDuskaAaG0qjBbDVokF6DA
dbo.CampaignSignal,>-,dbo.Contact,1,ContactId, = ,Id,FKGf7DZdFRf8i2ICr0T9z9rSltBw
dbo.CampaignStep,>-,dbo.Campaign,1,CampaignId, = ,Id,FKs79CJfeaiYAUoRYKuwaNTXULA
dbo.CampaignStep,>-,dbo.CampaignStepType,1,TypeId, = ,Id,FKHjNXms9GHGRUpxMDWetso2M9E8
dbo.CampaignStepRoute,>-,dbo.CampaignStep,1,SourceStepId, = ,Id,FKTq602oSUoXytzzRurbB8cwuUTnA
dbo.CampaignStepRoute,>-,dbo.CampaignStep,1,TargetStepId, = ,Id,FKMBiJLX2t80j4u1ClmOn5XOl6T3c
dbo.CampaignTag,>-,dbo.TagType,1,TypeId, = ,Id,FKyY3ZsMEwSl17jniY6HOco9VdIY
dbo.CampaignTarget,>-,dbo.Campaign,1,CampaignId, = ,Id,FKYuzC0LM9cg7Vx40mFcE6e4cgNiI
dbo.CampaignTarget,>-,dbo.CampaignStep,1,PassedStepId, = ,Id,FKxaIbEzucGItOTtDleeaeT6vvcY
dbo.CampaignTarget,>-,dbo.CampaignStep,1,NextStepId, = ,Id,FKKOtZfPpMWuW1glmkpZg3Bt3DKU
dbo.CampaignTarget,>-,dbo.CampaignStep,1,CurrentStepId, = ,Id,FKLj0DmeBXzXOC9h881uJ2hSOr8
dbo.CampaignTarget,>-,dbo.CampaignTargetStatus,1,CampaignTargetStatusId, = ,Id,FK6ojajZuYxd97MM5xGT70b5Bzt8
dbo.CampaignTarget,>-,dbo.Contact,1,ContactId, = ,Id,FKIE6ah8SmpwWAtaToxjV2n04FxQ
dbo.CampaignVersion,>-,dbo.Campaign,1,CampaignId, = ,Id,FKneFRUWdqpddOycWywTf7WTV3DSA
dbo.Case,>-,dbo.Account,1,AccountId, = ,Id,FKs5Gu8Y6x1MtiREqwYNYAD3uBSg
dbo.Case,>-,dbo.Activity,1,ParentActivityId, = ,Id,FKt9QVPwMhfGrg0QMmR6ONXkFxYAc
dbo.Case,>-,dbo.Case,1,ParentCaseId, = ,Id,FK00pwI9I22bM47ZDLcNU0aEJ3k74
dbo.Case,>-,dbo.CaseCategory,1,CategoryId, = ,Id,FKLwdJ2AKjOg6KjAUNfhcYCEirEw
dbo.Case,>-,dbo.CaseOrigin,1,OriginId, = ,Id,FKXCt54ASoGMH0YvHDx1DPDO7g9o
dbo.Case,>-,dbo.CasePriority,1,PriorityId, = ,Id,FK8GCBP7X3bmhKebBFRZvl6YOUGM
dbo.Case,>-,dbo.CaseStatus,1,StatusId, = ,Id,FKg3qa97LeqqQvExnfqveiYOuY
dbo.Case,>-,dbo.Change,1,ChangeId, = ,Id,FKdeHXiPmLS2MX0MQpkF3BQFt2vA
dbo.Case,>-,dbo.ClosureCode,1,ClosureCodeId, = ,Id,FKZIlY1Ba8JODxwLBfIvPwJpL4BU
dbo.Case,>-,dbo.ConfItem,1,ConfItemId, = ,Id,FKdsKSgfOCOrzZvt8lE36BurpuN2Y
dbo.Case,>-,dbo.Contact,1,HolderId, = ,Id,FK7PBuodAkQLmkqV9xOipoZAPdC4s
dbo.Case,>-,dbo.Contact,1,ContactId, = ,Id,FKHD5tOl9tVka86BTSymG2cgHjQMQ
dbo.Case,>-,dbo.Contact,1,OwnerId, = ,Id,FKqZsc3k0byKZ1994X3OowvZCyoY
dbo.Case,>-,dbo.Problem,1,ProblemId, = ,Id,FKverlxFPtGM3xr03CXXmCSxBzhY
dbo.Case,>-,dbo.RoleInServiceTeam,1,SupportLevelId, = ,Id,FKDHEbeRiLbvA7gN2TclUGAE9WzqI
dbo.Case,>-,dbo.RoleInServiceTeam,1,SolvedOnSupportLevelId, = ,Id,FKBTHHnEroSt4nsJRL16Vi7trI0xg
dbo.Case,>-,dbo.SatisfactionLevel,1,SatisfactionLevelId, = ,Id,FKvvJlAaInVgtOfGKqprTheihhbio
dbo.Case,>-,dbo.ServiceCategory,1,ServiceCategoryId, = ,Id,FK11FXXnNbIQ4WMNVv12OZN1Id78o
dbo.Case,>-,dbo.ServiceItem,1,ServiceItemId, = ,Id,FKpd6lLlgaC4V7lSpzn2HQYhV0
dbo.Case,>-,dbo.ServicePact,1,ServicePactId, = ,Id,FKUPERlLivdGfw8uTkRmX84nvtsZ8
dbo.Case,>-,dbo.SysAdminUnit,1,GroupId, = ,Id,FKQhy0vvFC3V3aAHvbEMZrnnpIbm8
dbo.Case,>-,dbo.TimeUnit,1,ProcessingTimeUnitId, = ,Id,FKvurmM2e1vCGO7wWwlACCITs3W0
dbo.CaseFile,>-,dbo.Case,1,CaseId, = ,Id,FKqiFdDn9eJMXo7aptHlVZvOIRVNA
dbo.CaseFile,>-,dbo.Contact,1,LockedById, = ,Id,FKDNuzoIHOdp906Lg0Y3MPXipk
dbo.CaseFile,>-,dbo.FileType,1,TypeId, = ,Id,FKNU3gWxdTGa0Jf47VtVlnLA9J3E
dbo.CaseFolder,>-,dbo.CaseFolder,1,ParentId, = ,Id,FKHxP56D23Q2LWgnPWqCUbE9iLTVk
dbo.CaseFolder,>-,dbo.FolderType,1,FolderTypeId, = ,Id,FKsXceu1p1fn5CqUH4Tzaweefaxk
dbo.CaseInFolder,>-,dbo.Case,1,CaseId, = ,Id,FK2qVNBGrjt4Y55SxL7IpOj5Rmo8
dbo.CaseInFolder,>-,dbo.CaseFolder,1,FolderId, = ,Id,FKSD9r3prY1cTILopA6gLHS1jQ
dbo.CaseInTag,>-,dbo.Case,1,EntityId, = ,Id,FKgFXeDt6sgZUcSJjK6FCW9AQfPtM
dbo.CaseInTag,>-,dbo.CaseTag,1,TagId, = ,Id,FK6BjS1H5IYK7dpshddCjObBDgfs
dbo.CaseLifecycle,>-,dbo.Case,1,CaseId, = ,Id,FKHt8lBgKfy2jprTXzDRFvnS56zg
dbo.CaseLifecycle,>-,dbo.CasePriority,1,PriorityId, = ,Id,FKbMBws11QbqDxBfQNXpdK4lSyY
dbo.CaseLifecycle,>-,dbo.CaseStatus,1,StatusId, = ,Id,FK2kNhPmyNuieISgSzLSMDWkgOlI
dbo.CaseLifecycle,>-,dbo.Contact,1,OwnerId, = ,Id,FKe8nXHKt3CDlwXO19sgnbElExYg
dbo.CaseLifecycle,>-,dbo.RoleInServiceTeam,1,SupportLevelId, = ,Id,FKvbKX753J5SCoKjwU4Zjwhhgelg
dbo.CaseLifecycle,>-,dbo.ServiceItem,1,ServiceItemId, = ,Id,FKpqL1rWQVCliI7a0fCHMDUeYUE
dbo.CaseLifecycle,>-,dbo.SysAdminUnit,1,GroupId, = ,Id,FKA4Bm7csMInTTHrxbs6BcUvYte8g
dbo.CaseMessageHistory,>-,dbo.Case,1,CaseId, = ,Id,FKckNS6Rnqw1vvH9KUpAXwVTGicwU
dbo.CaseMessageHistory,>-,dbo.MessageNotifier,1,MessageNotifierId, = ,Id,FKitlT0MeHXe9ebSG7JuFAZvv4
dbo.CaseNextStatus,>-,dbo.CaseStatus,1,StatusId, = ,Id,FKnZeAWnV2FZOnRWm8UubGppv1Q
dbo.CaseNextStatus,>-,dbo.CaseStatus,1,NextStatusId, = ,Id,FKu0twxLo8pQisUKNhVZIc1I4TWMo
dbo.CaseNotificationRule,>-,dbo.CaseCategory,1,CaseCategoryId, = ,Id,FKPN6DaxgyASyZ9vDh1ASUDUigSA
dbo.CaseNotificationRule,>-,dbo.CaseStatus,1,CaseStatusId, = ,Id,FK5TyVZn6PtKptUsJNVU4RpjLY
dbo.CaseNotificationRule,>-,dbo.EmailTemplate,1,EmailTemplateId, = ,Id,FKyMGgEYfv9ZtVrUZTV3cDhOBSMF4
dbo.CaseNotificationRule,>-,dbo.NotificationRuleUsage,1,RuleUsageId, = ,Id,FKzLx9xz9UrcFwOd8C1jdeaUqJy8U
dbo.CaseOrigin,>-,dbo.SysImage,1,ImageId, = ,Id,FK8WNersNXMb9qkyFbDv9W3m3O1Y
dbo.CasePriority,>-,dbo.SysImage,1,ImageId, = ,Id,FKImA68ZBcg9y9jBVB4JPnnDGYF0
dbo.CasePriority,>-,dbo.TimeUnit,1,ReactionTimeUnitId, = ,Id,FKtc5Qpb6uaujIZygH5XwTlx43MNE
dbo.CasePriority,>-,dbo.TimeUnit,1,SolutionTimeUnitId, = ,Id,FKM1rZsSUOPvO1Kpn4hSuwv9Bgco
dbo.CaseRuleInStage,>-,dbo.CaseNextStatus,1,CaseNextStatusId, = ,Id,FKyi9qoZYeNwXPpB7WTlnu07lMfHc
dbo.CaseRuleInStage,>-,dbo.CaseRuleHandler,1,CaseRuleHandlerId, = ,Id,FKEVU3LoNNE634mxnKJDuGvLZO0
dbo.CaseStatus,>-,dbo.ClosureCode,1,ClosureCodeId, = ,Id,FKg4ZIezHDsXVyM4bLjGDPp1jPKU
dbo.CaseStatus,>-,dbo.SysImage,1,ImageId, = ,Id,FK6w3I0Dr1dSTUquMxIkAkyauPHY
dbo.CaseTag,>-,dbo.TagType,1,TypeId, = ,Id,FKDUXGZibefWg8exxx11DapRiXd0
dbo.Cashflow,>-,dbo.CashflowCategory,1,CategoryId, = ,Id,FKaLDRH2nQACiyPeypmU09BF86CQ
dbo.Cashflow,>-,dbo.CashflowStatus,1,StatusId, = ,Id,FKDlkIvd4GBKOMzQYJGD0AAEzki0Y
dbo.Cashflow,>-,dbo.CashflowType,1,TypeId, = ,Id,FKJDjV4fThWqCCDqTbcwK7k6ZX4Y
dbo.Cashflow,>-,dbo.Currency,1,CurrencyId, = ,Id,FKFJHqIzus5SlWQV5RwWUZCXwgcUU
dbo.Cashflow,>-,dbo.Project,1,ProjectId, = ,Id,FKxY0anTDBFCtLIL6zprNNm740Uc
dbo.CashflowCategory,>-,dbo.CashflowType,1,CashflowTypeId, = ,Id,FKRMi2lQpE5XaD6qerROYERJ08o
dbo.Certificate,>-,dbo.CompetenceLevel,1,CompetenceLevelId, = ,Id,FKqd2gPrbgf0DRexKIZ6jhIv8IM
dbo.Certificate,>-,dbo.Contact,1,ContactId, = ,Id,FK6niiH8imtNc69wkPDXKll7upEI
dbo.Certificate,>-,dbo.EducationActivity,1,EducationActivityId, = ,Id,FK2v51e3BLH2CWEj7Kf3MjGGugs80
dbo.Change,>-,dbo.Change,1,ParentChangeId, = ,Id,FK2Kl2zdnMJls4g2a48DyzUWuymNw
dbo.Change,>-,dbo.ChangeCategory,1,CategoryId, = ,Id,FKHbnlTcoxhm1ih9qX3zOcI0oMQx8
dbo.Change,>-,dbo.ChangePriority,1,PriorityId, = ,Id,FKnyTppKapQR6eEzqzJW23H8qnUCw
dbo.Change,>-,dbo.ChangePurpose,1,PurposeId, = ,Id,FK9L2cGrRoFT3kEMg3UIWH2lIvxAk
dbo.Change,>-,dbo.ChangeSource,1,SourceId, = ,Id,FK2dhYvfF3qYj02KwntAe7KcDSdM
dbo.Change,>-,dbo.ChangeStatus,1,StatusId, = ,Id,FKfnlRS8eYnqPgH2OgNTOpOnvL4c
dbo.Change,>-,dbo.Contact,1,AuthorId, = ,Id,FKjViF3FE6x3zVgdNfwkSlEz0Jlyg
dbo.Change,>-,dbo.Contact,1,OwnerId, = ,Id,FK5JcbGARNErkiBvnqkeNlvYsqhfY
dbo.Change,>-,dbo.Release,1,ReleaseId, = ,Id,FKvGnQvSaKbuzP2KQXkXuhQKREoeY
dbo.Change,>-,dbo.SysAdminUnit,1,GroupId, = ,Id,FKHCndgDMjzE72uA0u1qV70KDyApY
dbo.ChangeConfItem,>-,dbo.Change,1,ChangeId, = ,Id,FKd0ZTBO7N6Chdw72Pe53NodpN4f8
dbo.ChangeConfItem,>-,dbo.ConfItem,1,ConfItemId, = ,Id,FKcKmNQJmd4OKJUEWdWIP7C0rYk
dbo.ChangeFile,>-,dbo.Change,1,ChangeId, = ,Id,FKfMzHtaa85WviiP2loFSlYnBLcXc
dbo.ChangeFile,>-,dbo.Contact,1,LockedById, = ,Id,FKpMBFfItV0M0I7Cit6RrxDlrHCBE
dbo.ChangeFile,>-,dbo.FileType,1,TypeId, = ,Id,FKllr1DWbDvxb4vJCRv78JffbPg4
dbo.ChangeFolder,>-,dbo.ChangeFolder,1,ParentId, = ,Id,FKNCCiiKtk3yNWFTTpdenk2QDzVc
dbo.ChangeFolder,>-,dbo.FolderType,1,FolderTypeId, = ,Id,FK1N0rL8GiPmbZqXUbvTxrKf0dyM
dbo.ChangeInFolder,>-,dbo.Change,1,ChangeId, = ,Id,FKPTtPhDO1tHpXc3baZJcmjKF70Yg
dbo.ChangeInFolder,>-,dbo.ChangeFolder,1,FolderId, = ,Id,FKSig6uOrMEvPnMvrbBLsTW6tnk
dbo.ChangeInTag,>-,dbo.Change,1,EntityId, = ,Id,FKzR7xoGFdjAPV1B8ctXGK3XSRI9c
dbo.ChangeInTag,>-,dbo.ChangeTag,1,TagId, = ,Id,FKt3PkNy210GHtSmjoIH76s6aEXts
dbo.ChangeServiceItem,>-,dbo.Change,1,ChangeId, = ,Id,FKJl3Dp308pPfO8syNOKI92piD16g
dbo.ChangeServiceItem,>-,dbo.ServiceItem,1,ServiceItemId, = ,Id,FKzUcNk6DmUbaHupHKdMyLP02XLE
dbo.ChangeTag,>-,dbo.TagType,1,TypeId, = ,Id,FKoMKYZVBZVGLyklDhhzTvwnRhaQ
dbo.Channel,>-,dbo.ChannelProvider,1,ProviderId, = ,Id,FKKGhmUZGok3Hl1QxaehCXNWik
dbo.Channel,>-,dbo.ChannelStatus,1,StatusId, = ,Id,FKlMK6c2h4EHe4RuR2U7329oVz4
dbo.Channel,>-,dbo.ChatQueue,1,ChatQueueId, = ,Id,FKU4pHP6sIHP42ENal1eXcqegaqA
dbo.ChannelProvider,>-,dbo.SysImage,1,IconId, = ,Id,FKuhg2crH30WmEEjGM2lHR7BYilY
dbo.ChartProperty,>-,dbo.ChartAggregationType,1,ChartAggregationTypeId, = ,Id,FKIM08DvmgjxPFLy1ZPTbbkv6eio
dbo.ChartProperty,>-,dbo.GroupByTypeDateTime,1,GroupByTypeDateTimeId, = ,Id,FKYOEZwHXyGQYHR8sImL3UnlN6Np4
dbo.ChatQueue,>-,dbo.OperatorRoutingRules,1,OperatorRoutingRuleId, = ,Id,FKBpVAFxraSfK1no05qKvY8EVPbio
dbo.ChatQueueOperator,>-,dbo.ChatQueue,1,ChatQueueId, = ,Id,FKUQtqwpAve2Aii89RoqYE8OJUio
dbo.ChatQueueOperator,>-,dbo.SysAdminUnit,1,OperatorId, = ,Id,FKzmvXj4JxI7znlU9zZ81Leg7Xm4U
dbo.CheckInOutResult,>-,dbo.Activity,1,ActivityId, = ,Id,FK1hPZXD25NJyRAXBbhVoJFesw
dbo.CheckInOutResult,>-,dbo.CheckInVerificationStatus,1,CoordinatesInRadiusId, = ,Id,FKpYxLypnGZfdZ2Oy2UoUADBYaps
dbo.CheckInOutResult,>-,dbo.LocationProvider,1,LocationProviderId, = ,Id,FKjefpqgvO5VY53uuDeRtARZEOjnw
dbo.ChunkProcessResult,>-,dbo.ImportSessionChunk,1,ImportSessionChunkId, = ,Id,FKAsugQ3RXoQ0sBbRcw3XPtGhmA
dbo.City,>-,dbo.Country,1,CountryId, = ,Id,FKuvS6iyT3NGUMOVQAuZ23OxmCz0
dbo.City,>-,dbo.Region,1,RegionId, = ,Id,FKyQ9bM1AIDN4tsMOgXMIPyPyeLHo
dbo.City,>-,dbo.TimeZone,1,TimeZoneId, = ,Id,FKfjmj9gaBYQIgNDJ3guBxWO2xOrA
dbo.CommandParams,>-,dbo.AdditionalParam,1,AdditionalParamId, = ,Id,FKSRmDfJrrUVA2XhRfKAIhZiOzLPw
dbo.CommandParams,>-,dbo.Command,1,CommandId, = ,Id,FK5ZHAEOaDyGqIYcsoq0rskjjlw
dbo.CommandParams,>-,dbo.MainParam,1,MainParamId, = ,Id,FKlutbZY0T8kNpYTX41OHdfhIuHQ
dbo.Comment,>-,dbo.Contact,1,ContactId, = ,Id,FKb1ubuPaaLmWqiq9Qa0zROKE2ycM
dbo.Comment,>-,dbo.KnowledgeBase,1,KnowledgeBaseId, = ,Id,FKZNl3jHQ1RdpSXiiHDou8jr2xs8
dbo.CompetitorProduct,>-,dbo.Account,1,CompetitorId, = ,Id,FKvIuNqlxDQQu85i8Nh0Qu8333P0
